Task_ID,Task_Name,Priority,Deadline,Estimated_Time,Task_Type,Dependency,Employee_ID,Completion_Status,Urgency_Score,Days_Left,Normalized_Urgency,Dependency_Count,Status
3412,Planning - Budget Report,3,06-02-2026,6,Planning,2106,383,Incomplete,1,270,0.1,0,Pending
2687,Review - Documentation,1,11-06-2025,7,Review,2352,184,Complete,1,30,0.1,2,Complete
1745,Planning - Roadmap,2,16-01-2026,4,Planning,,554,Incomplete,9,249,0.9,3,Pending
2642,Planning - Progress Review,3,03-12-2025,2,Planning,190,365,Incomplete,5,205,0.5,2,Pending
3115,Analysis - Database Migration,1,25-11-2025,5,Analysis,,406,Complete,3,197,0.3,1,Complete
3857,Review - Thesis Chapter,3,12-07-2025,3,Review,,163,Incomplete,4,61,0.4,3,Pending
842,Analysis - API Optimization,1,22-10-2025,4,Analysis,"543,87",420,Incomplete,3,163,0.3,3,Pending
4760,Planning - Roadmap,2,03-12-2025,5,Planning,3850,367,Complete,3,205,0.3,2,Complete
923,Meeting - Sprint Planning,1,31-01-2026,5,Meeting,"255,737,725",379,Incomplete,4,264,0.4,1,Pending
520,Planning - Resource Allocation,3,22-02-2026,7,Planning,"296,396,323",432,Incomplete,10,286,1.0,3,Pending
889,Planning - Progress Review,1,11-12-2025,6,Planning,438,367,Complete,6,213,0.6,1,Complete
2287,Analysis - Code Refactoring,1,18-09-2025,4,Analysis,2217,107,Incomplete,3,129,0.3,0,Pending
3897,Analysis - Performance Tuning,1,14-05-2025,8,Analysis,,491,Complete,6,2,0.6,0,Complete
1207,Planning - Progress Review,3,03-11-2025,1,Planning,306,180,Complete,6,175,0.6,1,Complete
1772,Planning - Roadmap,3,07-05-2025,8,Planning,"1495,59",203,Incomplete,5,5,0.5,2,Overdue
1699,Meeting - Client Call,1,12-06-2025,3,Meeting,1457,457,Incomplete,8,31,0.8,0,Pending
146,Planning - Resource Allocation,2,23-04-2025,1,Planning,"122,82,138",166,Incomplete,7,19,0.7,1,Overdue
392,Review - Thesis Chapter,1,19-11-2025,5,Review,"303,371,182",143,Complete,10,191,1.0,1,Complete
4679,Review - Documentation,2,04-02-2026,4,Review,,446,Incomplete,9,268,0.9,2,Pending
1721,Review - Thesis Chapter,3,05-08-2025,4,Review,,420,Incomplete,1,85,0.1,0,Pending
3736,Meeting - Team Sync,1,27-02-2026,4,Meeting,"1859,1506,1799",434,Incomplete,2,291,0.2,1,Pending
2887,Meeting - Retrospective,1,16-09-2025,6,Meeting,"820,386,502",321,Complete,5,127,0.5,0,Complete
4937,Meeting - Retrospective,3,02-09-2025,3,Meeting,"94,3571",144,Incomplete,10,113,1.0,1,Pending
3227,Planning - Roadmap,1,21-12-2025,5,Planning,1656,417,Complete,10,223,1.0,0,Complete
1315,Meeting - Client Call,3,14-06-2025,4,Meeting,"569,721",194,Complete,2,33,0.2,0,Complete
533,Review - Experiment Design,2,12-09-2025,6,Review,"69,426",426,Incomplete,10,123,1.0,3,Pending
676,Review - Thesis Chapter,3,29-07-2025,6,Review,"270,290",574,Incomplete,8,78,0.8,1,Pending
1308,Analysis - Code Refactoring,3,31-01-2026,7,Analysis,"709,619",188,Complete,9,264,0.9,3,Complete
3841,Analysis - Performance Tuning,2,06-09-2025,8,Analysis,,244,Incomplete,2,117,0.2,3,Pending
3299,Planning - Roadmap,1,17-01-2026,3,Planning,"3215,2870",278,Complete,9,250,0.9,2,Complete
2413,Analysis - Code Refactoring,3,17-12-2025,6,Analysis,,158,Incomplete,7,219,0.7,3,Pending
3068,Analysis - API Optimization,3,28-09-2025,8,Analysis,"1266,561,1391",348,Incomplete,2,139,0.2,1,Pending
4103,Meeting - Retrospective,2,03-04-2025,6,Meeting,"1297,3590",451,Incomplete,2,39,0.2,3,Overdue
909,Analysis - Code Refactoring,1,10-10-2025,4,Analysis,841,146,Complete,8,151,0.8,3,Complete
49,Analysis - Code Refactoring,2,28-04-2025,5,Analysis,,149,Incomplete,10,0,1.0,1,Overdue
4781,Analysis - Code Refactoring,3,18-09-2025,4,Analysis,,502,Complete,10,129,1.0,2,Complete
2937,Meeting - Retrospective,1,13-05-2025,5,Meeting,"2296,657",234,Incomplete,1,1,0.1,1,Pending
4600,Analysis - Code Refactoring,3,14-01-2026,7,Analysis,4050,283,Complete,5,247,0.5,2,Complete
4804,Meeting - Retrospective,1,24-09-2025,4,Meeting,2775,538,Incomplete,1,135,0.1,1,Pending
4498,Planning - Budget Report,3,19-01-2026,5,Planning,"1426,2024",448,Complete,4,252,0.4,2,Complete
4365,Meeting - Team Sync,1,06-01-2026,2,Meeting,3910,424,Incomplete,2,239,0.2,0,Pending
3504,Analysis - Database Migration,3,20-12-2025,5,Analysis,1470,166,Incomplete,9,222,0.9,3,Pending
1367,Meeting - Team Sync,2,07-10-2025,4,Meeting,1007,298,Complete,1,148,0.1,2,Complete
2962,Review - Thesis Chapter,2,26-06-2025,1,Review,"1291,1336",318,Incomplete,2,45,0.2,2,Pending
3414,Meeting - Sprint Planning,3,16-10-2025,2,Meeting,,391,Incomplete,8,157,0.8,1,Pending
1929,Review - Documentation,2,11-11-2025,4,Review,374,504,Complete,3,183,0.3,1,Complete
18,Review - Thesis Chapter,3,21-04-2025,4,Review,,118,Incomplete,9,0,0.9,1,Overdue
2186,Analysis - Code Refactoring,2,20-08-2025,3,Analysis,,373,Incomplete,4,100,0.4,1,Pending
4538,Analysis - Performance Tuning,2,02-06-2025,1,Analysis,"744,595,4223",281,Incomplete,4,21,0.4,1,Pending
1021,Planning - Progress Review,1,21-05-2025,7,Planning,,453,Incomplete,3,9,0.3,2,Pending
2344,Review - Experiment Design,2,31-07-2025,3,Review,"217,860,1026",293,Complete,5,80,0.5,2,Complete
1610,Review - Experiment Design,2,28-01-2026,1,Review,"468,1078",408,Incomplete,2,261,0.2,0,Pending
1200,Analysis - Performance Tuning,1,12-04-2025,5,Analysis,"405,548,289",495,Incomplete,6,30,0.6,2,Overdue
2814,Analysis - Code Refactoring,1,24-01-2026,7,Analysis,2070,278,Complete,5,257,0.5,2,Complete
1057,Analysis - Performance Tuning,3,26-01-2026,2,Analysis,1008,202,Incomplete,4,259,0.4,3,Pending
3490,Review - Experiment Design,3,14-11-2025,6,Review,"2313,2573,2117",552,Incomplete,8,186,0.8,0,Pending
177,Meeting - Client Call,2,01-11-2025,7,Meeting,40,416,Incomplete,8,173,0.8,0,Pending
3277,Planning - Resource Allocation,3,08-10-2025,4,Planning,1050,252,Incomplete,4,149,0.4,3,Pending
2681,Analysis - Performance Tuning,1,05-03-2026,7,Analysis,"680,704",536,Incomplete,1,297,0.1,1,Pending
2477,Planning - Budget Report,1,06-11-2025,8,Planning,1822,457,Incomplete,2,178,0.2,2,Pending
1348,Meeting - Client Call,2,18-12-2025,2,Meeting,,187,Complete,5,220,0.5,2,Complete
4643,Planning - Progress Review,3,22-05-2025,4,Planning,26,469,Incomplete,2,10,0.2,2,Pending
3609,Meeting - Team Sync,1,09-01-2026,1,Meeting,"975,156,1728",354,Incomplete,7,242,0.7,2,Pending
4591,Meeting - Team Sync,2,11-11-2025,5,Meeting,"894,2982",475,Incomplete,10,183,1.0,3,Pending
610,Review - Thesis Chapter,1,15-12-2025,6,Review,"467,218,552",508,Incomplete,6,217,0.6,3,Pending
3009,Review - Research Paper,3,26-06-2025,5,Review,"807,15",512,Incomplete,8,45,0.8,3,Pending
2250,Analysis - API Optimization,1,17-04-2025,5,Analysis,"2193,821,2174",501,Incomplete,9,25,0.9,1,Overdue
4090,Review - Thesis Chapter,1,13-10-2025,8,Review,1817,523,Complete,10,154,1.0,0,Complete
1791,Planning - Progress Review,1,18-02-2026,8,Planning,"1281,1368,1048",112,Complete,10,282,1.0,3,Complete
2828,Analysis - Performance Tuning,2,16-04-2025,5,Analysis,,476,Incomplete,10,26,1.0,1,Overdue
711,Analysis - Performance Tuning,1,25-01-2026,4,Analysis,"319,338",440,Incomplete,6,258,0.6,1,Pending
3453,Analysis - Code Refactoring,1,01-04-2025,4,Analysis,1464,444,Incomplete,5,41,0.5,0,Overdue
190,Analysis - API Optimization,1,05-11-2025,5,Analysis,"144,187",291,Incomplete,1,177,0.1,3,Pending
4714,Meeting - Sprint Planning,2,19-02-2026,6,Meeting,"1968,2471,1381",187,Complete,9,283,0.9,1,Complete
599,Meeting - Client Call,1,23-04-2025,5,Meeting,107,383,Incomplete,5,19,0.5,0,Overdue
4949,Review - Experiment Design,2,19-05-2025,3,Review,4235,278,Incomplete,10,7,1.0,0,Pending
3458,Meeting - Sprint Planning,2,10-02-2026,2,Meeting,2543,508,Incomplete,5,274,0.5,2,Pending
4915,Analysis - API Optimization,3,11-08-2025,3,Analysis,1695,167,Complete,7,91,0.7,1,Complete
482,Analysis - API Optimization,1,27-12-2025,1,Analysis,,356,Incomplete,3,229,0.3,0,Pending
2847,Meeting - Retrospective,2,03-09-2025,8,Meeting,2221,150,Incomplete,6,114,0.6,2,Pending
1490,Planning - Resource Allocation,1,23-07-2025,1,Planning,"793,1224",278,Complete,9,72,0.9,1,Complete
229,Meeting - Client Call,3,03-03-2026,2,Meeting,"114,109",485,Incomplete,2,295,0.2,2,Pending
245,Meeting - Team Sync,1,29-08-2025,2,Meeting,"160,79",204,Incomplete,8,109,0.8,0,Pending
925,Planning - Resource Allocation,2,02-08-2025,6,Planning,899,195,Incomplete,5,82,0.5,0,Pending
2512,Meeting - Team Sync,2,28-11-2025,3,Meeting,"509,2229,2200",500,Complete,1,200,0.1,0,Complete
2434,Analysis - Database Migration,1,07-10-2025,1,Analysis,"1585,539",540,Incomplete,1,148,0.1,1,Pending
1467,Planning - Progress Review,2,14-09-2025,8,Planning,802,258,Incomplete,8,125,0.8,3,Pending
4415,Planning - Budget Report,1,17-01-2026,4,Planning,,111,Incomplete,4,250,0.4,3,Pending
1008,Meeting - Team Sync,2,30-08-2025,3,Meeting,689,173,Incomplete,5,110,0.5,1,Pending
692,Analysis - Database Migration,1,14-12-2025,3,Analysis,62,555,Complete,10,216,1.0,1,Complete
1475,Review - Documentation,2,08-12-2025,1,Review,"1045,982",543,Incomplete,3,210,0.3,3,Pending
4229,Planning - Progress Review,2,07-07-2025,5,Planning,2225,254,Incomplete,9,56,0.9,2,Pending
1537,Planning - Progress Review,1,09-08-2025,4,Planning,"672,301,729",262,Incomplete,8,89,0.8,2,Pending
845,Meeting - Client Call,2,07-06-2025,4,Meeting,,442,Incomplete,2,26,0.2,2,Pending
2842,Review - Thesis Chapter,1,10-03-2026,8,Review,"2126,1067",280,Incomplete,3,302,0.3,0,Pending
2113,Analysis - Performance Tuning,2,25-09-2025,6,Analysis,"201,19,1852",163,Incomplete,4,136,0.4,3,Pending
4063,Planning - Roadmap,3,16-12-2025,2,Planning,"602,2818,3332",446,Complete,1,218,0.1,1,Complete
1689,Analysis - API Optimization,2,09-07-2025,1,Analysis,,444,Incomplete,7,58,0.7,1,Pending
1725,Review - Experiment Design,3,04-12-2025,1,Review,"707,461",212,Complete,9,206,0.9,1,Complete
1642,Planning - Roadmap,1,21-10-2025,4,Planning,,524,Incomplete,3,162,0.3,3,Pending
3602,Analysis - Performance Tuning,3,21-11-2025,4,Analysis,"3238,2090",341,Complete,4,193,0.4,1,Complete
3269,Planning - Roadmap,1,02-07-2025,4,Planning,"2713,1403,2540",229,Incomplete,1,51,0.1,2,Pending
2043,Meeting - Team Sync,3,01-11-2025,6,Meeting,"1617,1681",541,Complete,7,173,0.7,0,Complete
4507,Analysis - Code Refactoring,2,25-05-2025,7,Analysis,,140,Complete,10,13,1.0,1,Complete
3383,Review - Experiment Design,3,05-10-2025,4,Review,"717,2399",378,Complete,8,146,0.8,0,Complete
1161,Analysis - API Optimization,2,26-05-2025,5,Analysis,"266,410",260,Incomplete,8,14,0.8,0,Pending
3612,Meeting - Team Sync,2,31-03-2026,3,Meeting,,150,Incomplete,2,323,0.2,2,Pending
3480,Planning - Budget Report,2,09-03-2026,6,Planning,"1979,1481",382,Incomplete,8,301,0.8,2,Pending
4384,Planning - Roadmap,2,04-04-2025,7,Planning,3794,192,Incomplete,5,38,0.5,0,Overdue
3274,Planning - Budget Report,2,21-10-2025,5,Planning,,548,Incomplete,5,162,0.5,1,Pending
3931,Review - Documentation,3,16-09-2025,5,Review,1338,307,Incomplete,7,127,0.7,2,Pending
453,Analysis - Code Refactoring,2,08-10-2025,5,Analysis,,291,Incomplete,1,149,0.1,3,Pending
3112,Analysis - Performance Tuning,3,23-06-2025,8,Analysis,"2421,2901",336,Incomplete,2,42,0.2,2,Pending
1888,Analysis - Performance Tuning,3,24-07-2025,2,Analysis,"1276,462",569,Incomplete,3,73,0.3,1,Pending
3829,Meeting - Retrospective,1,08-06-2025,8,Meeting,298,306,Complete,10,27,1.0,0,Complete
1760,Meeting - Sprint Planning,2,05-07-2025,1,Meeting,"869,626,1019",102,Complete,9,54,0.9,3,Complete
4606,Analysis - Performance Tuning,3,12-02-2026,2,Analysis,,483,Incomplete,9,276,0.9,2,Pending
2097,Planning - Budget Report,3,24-03-2026,6,Planning,"81,1618,841",156,Incomplete,5,316,0.5,0,Pending
4759,Planning - Progress Review,3,24-02-2026,8,Planning,3339,566,Complete,1,288,0.1,1,Complete
2015,Analysis - Performance Tuning,2,05-10-2025,3,Analysis,899,481,Complete,7,146,0.7,1,Complete
4154,Review - Experiment Design,2,11-06-2025,2,Review,"1194,1258,2849",558,Complete,5,30,0.5,2,Complete
4899,Meeting - Sprint Planning,1,27-02-2026,3,Meeting,"102,923,1623",263,Complete,6,291,0.6,1,Complete
3531,Meeting - Team Sync,3,02-11-2025,1,Meeting,"1036,529,703",460,Incomplete,3,174,0.3,1,Pending
3260,Analysis - Performance Tuning,3,05-06-2025,4,Analysis,"1646,1180",493,Incomplete,1,24,0.1,2,Pending
3663,Planning - Roadmap,1,17-10-2025,7,Planning,,295,Incomplete,1,158,0.1,1,Pending
3439,Planning - Budget Report,2,09-08-2025,2,Planning,585,396,Incomplete,6,89,0.6,1,Pending
2890,Meeting - Sprint Planning,1,14-09-2025,3,Meeting,2116,325,Complete,2,125,0.2,3,Complete
2094,Analysis - Performance Tuning,2,07-01-2026,1,Analysis,1928,216,Incomplete,8,240,0.8,3,Pending
2231,Analysis - Performance Tuning,2,05-12-2025,2,Analysis,1985,545,Incomplete,4,207,0.4,1,Pending
9,Analysis - API Optimization,3,28-04-2025,5,Analysis,,109,Incomplete,10,14,1.0,1,Pending
3326,Planning - Progress Review,2,31-05-2025,6,Planning,"3258,371,341",498,Complete,2,19,0.2,2,Complete
3867,Planning - Resource Allocation,1,28-12-2025,8,Planning,1862,220,Incomplete,10,230,1.0,2,Pending
4087,Analysis - Database Migration,2,10-12-2025,4,Analysis,"2748,1826,1029",126,Incomplete,3,212,0.3,0,Pending
1530,Review - Experiment Design,3,21-05-2025,7,Review,"390,678",395,Complete,2,9,0.2,3,Complete
4158,Meeting - Client Call,2,10-06-2025,1,Meeting,"3471,1577",458,Incomplete,9,29,0.9,3,Pending
4034,Planning - Budget Report,1,11-11-2025,7,Planning,"47,3144",252,Complete,3,183,0.3,2,Complete
3401,Planning - Roadmap,1,18-07-2025,8,Planning,"2355,2968,1993",593,Incomplete,4,67,0.4,2,Pending
721,Analysis - API Optimization,3,11-09-2025,6,Analysis,"312,198,42",150,Complete,2,122,0.2,1,Complete
158,Meeting - Client Call,3,05-05-2025,2,Meeting,"10,6,20",362,Incomplete,6,7,0.6,1,Overdue
957,Analysis - Database Migration,3,30-09-2025,2,Analysis,,300,Complete,4,141,0.4,3,Complete
548,Analysis - Code Refactoring,3,20-01-2026,3,Analysis,"53,288,228",480,Incomplete,9,253,0.9,0,Pending
2125,Review - Documentation,2,01-06-2025,8,Review,802,394,Complete,3,20,0.3,2,Complete
2771,Planning - Progress Review,3,06-08-2025,1,Planning,"703,247",103,Incomplete,9,86,0.9,3,Pending
3905,Analysis - Code Refactoring,1,06-08-2025,6,Analysis,2852,158,Incomplete,10,86,1.0,2,Pending
4903,Analysis - Code Refactoring,1,02-10-2025,6,Analysis,4541,530,Complete,5,143,0.5,3,Complete
3106,Meeting - Client Call,3,17-11-2025,8,Meeting,"2723,1243,198",477,Complete,2,189,0.2,3,Complete
346,Analysis - Database Migration,2,25-03-2026,4,Analysis,128,522,Incomplete,5,317,0.5,1,Pending
933,Analysis - Database Migration,1,06-11-2025,6,Analysis,"81,464",390,Incomplete,6,178,0.6,0,Pending
3174,Meeting - Client Call,3,19-06-2025,2,Meeting,"1599,2104,769",488,Incomplete,6,38,0.6,0,Pending
612,Analysis - Code Refactoring,2,29-01-2026,4,Analysis,311,479,Complete,1,262,0.1,2,Complete
1663,Review - Thesis Chapter,1,12-04-2025,7,Review,"295,145",573,Incomplete,2,30,0.2,1,Overdue
575,Review - Research Paper,3,27-09-2025,8,Review,"130,418,86",412,Incomplete,4,138,0.4,1,Pending
3512,Analysis - Database Migration,2,23-09-2025,1,Analysis,"2668,107",505,Incomplete,8,134,0.8,3,Pending
3005,Analysis - Performance Tuning,1,27-01-2026,1,Analysis,"641,756",173,Incomplete,3,260,0.3,1,Pending
629,Review - Experiment Design,1,10-10-2025,2,Review,"258,115,545",559,Complete,9,151,0.9,2,Complete
2799,Planning - Roadmap,1,02-04-2025,1,Planning,,276,Incomplete,9,40,0.9,2,Overdue
540,Review - Documentation,1,24-02-2026,7,Review,534,522,Incomplete,10,288,1.0,3,Pending
4200,Analysis - Performance Tuning,2,24-10-2025,4,Analysis,"2387,598",203,Incomplete,3,165,0.3,1,Pending
3305,Review - Experiment Design,3,27-01-2026,5,Review,"1265,1232,2432",230,Incomplete,4,260,0.4,0,Pending
4290,Analysis - API Optimization,3,27-03-2026,6,Analysis,,338,Incomplete,4,319,0.4,3,Pending
4213,Review - Documentation,3,25-10-2025,2,Review,"2886,2366",450,Incomplete,2,166,0.2,1,Pending
4386,Analysis - API Optimization,3,10-04-2025,6,Analysis,"1467,928,4309",237,Incomplete,2,32,0.2,0,Overdue
2353,Meeting - Retrospective,2,20-04-2025,8,Meeting,"2311,816",132,Incomplete,8,22,0.8,3,Overdue
1477,Planning - Progress Review,1,02-02-2026,1,Planning,"1234,439,840",297,Incomplete,10,266,1.0,0,Pending
699,Review - Documentation,1,26-11-2025,2,Review,"392,637",209,Complete,2,198,0.2,1,Complete
2668,Analysis - Database Migration,3,02-07-2025,7,Analysis,"1237,2360",557,Incomplete,7,51,0.7,2,Pending
701,Meeting - Sprint Planning,1,18-02-2026,8,Meeting,"437,28",536,Incomplete,4,282,0.4,2,Pending
3109,Analysis - Performance Tuning,3,29-03-2026,2,Analysis,"1451,2598,2232",152,Incomplete,1,321,0.1,2,Pending
1030,Planning - Budget Report,2,27-05-2025,4,Planning,"789,242,905",591,Incomplete,1,15,0.1,1,Pending
1,Analysis - Code Refactoring,2,27-05-2025,2,Analysis,,101,Incomplete,2,43,0.2,0,Pending
764,Review - Research Paper,2,23-10-2025,2,Review,"566,739",416,Incomplete,6,164,0.6,3,Pending
2530,Review - Research Paper,3,26-10-2025,3,Review,,595,Incomplete,9,167,0.9,0,Pending
4172,Meeting - Sprint Planning,1,27-08-2025,2,Meeting,,394,Incomplete,7,107,0.7,1,Pending
3513,Planning - Resource Allocation,1,25-10-2025,6,Planning,"2628,2438,3453",383,Incomplete,2,166,0.2,2,Pending
4515,Analysis - Database Migration,1,26-09-2025,8,Analysis,"1088,880",161,Incomplete,9,137,0.9,1,Pending
1022,Planning - Budget Report,1,13-06-2025,7,Planning,"847,465,284",484,Incomplete,9,32,0.9,1,Pending
3752,Review - Documentation,3,01-04-2026,5,Review,697,210,Complete,5,324,0.5,1,Complete
4569,Analysis - Database Migration,3,28-05-2025,4,Analysis,"3163,3419,396",332,Incomplete,5,16,0.5,1,Pending
3249,Review - Documentation,3,15-01-2026,6,Review,"632,729",173,Incomplete,6,248,0.6,2,Pending
3834,Meeting - Retrospective,3,24-11-2025,8,Meeting,,414,Complete,4,196,0.4,3,Complete
1737,Analysis - Code Refactoring,1,05-08-2025,6,Analysis,"1194,1485,1147",472,Incomplete,6,85,0.6,1,Pending
4676,Planning - Resource Allocation,3,21-07-2025,3,Planning,,263,Incomplete,9,70,0.9,2,Pending
3469,Review - Thesis Chapter,3,28-03-2026,5,Review,1969,450,Incomplete,9,320,0.9,0,Pending
3840,Review - Thesis Chapter,3,09-12-2025,8,Review,1584,526,Incomplete,4,211,0.4,0,Pending
2955,Analysis - Database Migration,2,16-08-2025,7,Analysis,"2159,2807",519,Complete,2,96,0.2,0,Complete
1398,Meeting - Retrospective,2,04-10-2025,6,Meeting,"390,909,1088",465,Complete,1,145,0.1,1,Complete
4447,Planning - Roadmap,1,23-03-2026,3,Planning,"2834,1960",564,Incomplete,5,315,0.5,0,Pending
1255,Analysis - Performance Tuning,3,17-07-2025,6,Analysis,,336,Complete,1,66,0.1,3,Complete
3389,Analysis - Database Migration,1,15-01-2026,5,Analysis,,274,Complete,4,248,0.4,3,Complete
2576,Planning - Resource Allocation,2,20-11-2025,2,Planning,"1713,653,841",153,Complete,3,192,0.3,1,Complete
1412,Planning - Roadmap,2,20-10-2025,2,Planning,,449,Complete,9,161,0.9,3,Complete
570,Meeting - Team Sync,1,29-06-2025,4,Meeting,495,253,Complete,10,48,1.0,3,Complete
3483,Planning - Resource Allocation,1,07-02-2026,5,Planning,1543,233,Incomplete,2,271,0.2,0,Pending
2676,Review - Research Paper,3,05-01-2026,2,Review,,360,Incomplete,3,238,0.3,3,Pending
1362,Meeting - Team Sync,1,22-03-2026,2,Meeting,"249,143,1114",529,Incomplete,1,314,0.1,0,Pending
1145,Review - Thesis Chapter,2,17-10-2025,6,Review,,272,Incomplete,5,158,0.5,1,Pending
1162,Review - Documentation,1,28-08-2025,1,Review,184,544,Incomplete,9,108,0.9,2,Pending
3056,Review - Research Paper,3,29-01-2026,1,Review,"1373,2700,2833",595,Incomplete,4,262,0.4,0,Pending
4231,Analysis - API Optimization,3,02-12-2025,2,Analysis,"702,1121,3595",336,Complete,1,204,0.1,2,Complete
1094,Meeting - Retrospective,2,07-03-2026,2,Meeting,663,540,Complete,10,299,1.0,3,Complete
3273,Analysis - Performance Tuning,2,07-06-2025,6,Analysis,,230,Incomplete,4,26,0.4,1,Pending
4767,Analysis - Performance Tuning,1,06-06-2025,3,Analysis,"2875,4318",409,Incomplete,8,25,0.8,2,Pending
3104,Planning - Budget Report,3,10-12-2025,8,Planning,"1336,1356,857",369,Incomplete,3,212,0.3,2,Pending
2519,Planning - Resource Allocation,2,29-12-2025,8,Planning,"5,1157,1693",235,Complete,8,231,0.8,2,Complete
1905,Planning - Roadmap,3,16-06-2025,6,Planning,,139,Incomplete,7,35,0.7,2,Pending
3818,Review - Documentation,3,18-09-2025,6,Review,"1949,3328",258,Complete,3,129,0.3,0,Complete
4796,Planning - Resource Allocation,3,11-03-2026,8,Planning,2621,587,Complete,6,303,0.6,2,Complete
686,Meeting - Sprint Planning,1,30-05-2025,4,Meeting,323,512,Incomplete,1,18,0.1,1,Pending
2476,Meeting - Client Call,3,24-01-2026,6,Meeting,"652,1237,42",361,Incomplete,6,257,0.6,0,Pending
1186,Meeting - Client Call,3,05-11-2025,4,Meeting,775,119,Complete,5,177,0.5,1,Complete
2039,Planning - Resource Allocation,2,31-10-2025,7,Planning,"2000,395,1879",256,Incomplete,3,172,0.3,1,Pending
3359,Planning - Progress Review,3,08-07-2025,3,Planning,1994,487,Incomplete,7,57,0.7,2,Pending
